key,translation,locale
global.password,Passwort,de_DE
global.payment_providers,Zahlungsanbieter,de_DE
global.permission.failed,Diese Aktion ist nicht erlaubt,de_DE
global.quantity_symbol,x,de_DE
global.recover.password,Passwort vergessen,de_DE
global.register,Zur Registrierung,de_DE
global.search,Suche,de_DE
global.search.pages,Seiten,de_DE
global.search.results,Suchergebnisse,de_DE
global.search.results.view,Ansehen,de_DE
global.search.spellingSuggestion,Meintest du,de_DE
global.search.suggestion.in_categories,Kategorien,de_DE
global.search.suggestion.in_cms,Seiten,de_DE
global.search.suggestion.in_products,Produkte,de_DE
global.search.suggestion.no_result,Nichts gefunden…,de_DE
global.search.suggestions,Suchvorschläge,de_DE
global.search.suggestion.see_all_products,Alle Produkte anzeigen,de_DE
global.shipment_providers,Lieferanbieter,de_DE
global.social,Netzwerke,de_DE
global.spryker.motto,Qualitäts-Technologie,de_DE
global.spryker.shop,myWorld.com,de_DE
homepage.carousel.next,Vore,de_DE
homepage.carousel.previous,Zurück,de_DE
invoice.company.address,Spryker Systems GmbH<br/>Julie-Wolfthorn-Straße 1<br />10115 Berlin / Germany,de_DE
invoice.company.bank.information,Bank Name<br/>IBAN 1234 5678 9123 4567 89<br />BIC 12345678<br/>Handelsregister ABC123456<br />Steuernummer 12/345/6789,de_DE
invoice.company.contact.information,+49 (0)30 2084983 50<br/>hello@spryker.com,de_DE
invoice.created.at,Rechnungsdatum,de_DE
invoice.customer.number,Kundennummer,de_DE
invoice.header,Rechnung,de_DE
invoice.order.address.billing,Rechnungsadresse,de_DE
invoice.order.address.shipping,Lieferadresse,de_DE
invoice.order.expenses.total,Versandkosten,de_DE
invoice.order.grand_total,GESAMTBETRAG,de_DE
invoice.order.item.price,EINZELPREIS,de_DE
invoice.order.item.price_total,GESAMTPREIS,de_DE
invoice.order.item.product_name,PRODUKT NAME,de_DE
invoice.order.item.quantity,ANZAHL,de_DE
invoice.order.item.sku,SKU,de_DE
invoice.order.number,Bestellnummer,de_DE
invoice.order.tax_amount,Inkl. MwSt,de_DE
item,Artikel,de_DE
jumbotron.smartphones.link,/de/telekommunikation-&-navigation/smartphones,de_DE
jumbotron.smart_watches.link,/de/smart-wearables/smartwatches,de_DE
jumbotron.tablets.link,/de/computer/tablets,de_DE
mail.company.status.approved,Bestätigt,de_DE
mail.company.status.denied,Abgelehnt,de_DE
mail.company.status.pending,Warten auf die Bestätigung,de_DE
mail.company.status.subject,Deine Firma hat den Status geändert,de_DE
mail.company.status.text,Deine Firma hat den Status geändert zu: ,de_DE
mail.company.user.invitation.body.html,"Hi %name%, Du wurdest eingeladen, einem Unternehmenskonto im Spryker Demo Shop beizutreten. Folge bitte diesem <a href=""%invitationLink%"">Link</a>, um deine Registrierung abzuschließen",de_DE
mail.company.user.invitation.body.text,"Hi %name%, Du wurdest eingeladen, einem Unternehmenskonto im Spryker Demo Shop beizutreten. Bitte folge diesem Link %invitationLink%, um deine Registrierung abzuschließen",de_DE
mail.company.user.invitation.subject,Einladung,de_DE
mail.customer.registration.subject,Vielen Dank für deine Anmeldung bei Spryker Shop!,de_DE
mail.customer.registration.text,Vielen Dank für deine Anmeldung bei Spryker Shop!,de_DE
mail.customer.restore_password_confirmation.subject,Dein Passwort wurde erfolgreich geändert!,de_DE
mail.customer.restore_password_confirmation.text,Dein Passwort wurde erfolgreich geändert!,de_DE
mail.customer.restore_password.subject,Neues Passwort für deinen Spryker Shop Account,de_DE
mail.customer.restore_password.text,"""Es wurde ein neues Passwort für deinen Spryker Shop Account angefordert. Wenn du nicht um eine Neueinrichtung des Passworts gebeten hast, ignoriere bitte diese Email. Klicke auf den folgedenen Link, um dein Passwort zu ändern:""",de_DE
mail.giftCard.delivery.subject,Deine Geschenkkarte!,de_DE
mail.giftCard.delivery.text,"Sehr geehrter Kunde, vielen Dank für den Kauf einer Geschenkgutschein in unserem Shop. Ihr Gutscheincode lautet: ",de_DE
mail.giftCard.usage.subject,Vielen Dank dass Sie ein Geschenkgutschein benutzt haben.,de_DE
mail.newsletter.subscribed.footer.text,Wir freuen uns auf deinen nächsten Besuch!,de_DE
mail.newsletter.subscribed.subject,Willkommen beim Spryker Newsletter,de_DE
mail.newsletter.subscribed.text,"Wir freuen uns, dass du dich für unseren Newsletter registriert hast. Wir werden unser bestes geben, um dich mich relevanten und spannenden News und Updates zu versorgen.",de_DE
mail.newsletter.unsubscribed.subject,"Schade, dass du uns verlässt",de_DE
mail.newsletter.unsubscribed.text,Deine E-Mailadresse wurde vom Spryker Shop Newsletter abgemeldet. Du kannst dich jeder Zeit wieder über dein Kundenkonto anmelden.,de_DE
mail.order.confirmation.billing_address,Rechnungsadresse,de_DE
mail.order.confirmation.date,Datum,de_DE
mail.order.confirmation.delivery_date,Angefordertes Lieferdatum,de_DE
mail.order.confirmation.details,Bestelldetails,de_DE
mail.order.confirmation.footer.text_line_1,Viele Grüße,de_DE
mail.order.confirmation.footer.text_line_2,Dein Spryker Shop,de_DE
mail.order.confirmation.item_price_including_tax,Artikelpreis insgesamt inklusive Steuern,de_DE
mail.order.confirmation.item_quantity,Artikel Menge,de_DE
mail.order.confirmation.item_sku,Artikel Menge,de_DE
mail.order.confirmation.order_number,Bestellnummer,de_DE
mail.order.confirmation.price_including_tax,Preis inklusive Steuern,de_DE
mail.order.confirmation.products_in_shipment,Produkte nach Versand,de_DE
mail.order.confirmation.product_title,Produktname,de_DE
mail.order.confirmation.salutation,Hallo,de_DE
mail.order.confirmation.shipment_details,Versanddetails,de_DE
mail.order.confirmation.shipment_number,Lieferungsnummer,de_DE
mail.order.confirmation.shipping_address,Lieferadresse,de_DE
mail.order.confirmation.shipping_method,Versandmethode,de_DE
mail.order.confirmation.subject,Deine myWorld.com Bestellung %idOrder%,de_DE
mail.order.confirmation.text_line_1,danke für deine Bestellung beim Spryker Shop!,de_DE
mail.order.confirmation.text_line_2,"Wir schreiben dir um dich wissen zu lassen, dass wir deine Bestellung erfasst haben. Du erhältst eine Versandbestätigung sobald deine Bestellung losgeschickt wurde.",de_DE
mail.order.confirmation.text_line_3,Hoffentlich gefällt dir deine Bestellung. Falls du deine Meinung änderst kannst du deine Bestellung innerhalb von 14 Tagen zurückgeben.,de_DE
mail.order.in-processing.subject,Neue Bestellung gerade aufgegeben,de_DE
mail.order_invoice.subject,Rechnung für deine myWorld.com Bestellung %idOrder%,de_DE
mail.order.shipped.date,Datum,de_DE
mail.order.shipped.details,Bestelldetails,de_DE
mail.order.shipped.footer.text_line_1,Viele Grüße,de_DE
mail.order.shipped.footer.text_line_2,Dein Spryker Shop,de_DE
mail.order.shipped.order_number,Bestellnummer,de_DE
mail.order.shipped.price_including_tax,Preis inklusive Steuern,de_DE
mail.order.shipped.salutation,Hallo,de_DE
mail.order.shipped.subject,Deine Bestellung %orderReference% ist schon auf dem Weg,de_DE
mail.order.shipped.text,Deine Bestellung ist schon auf dem Weg!,de_DE
mail.sender.email,noreply@demo-spryker.com,de_DE
mail.sender.name,Spryker No-Reply,de_DE
mail.shipping.confirmation.subject,Deine myWorld.com Bestellung %idOrder% wurde versandt,de_DE
mail.trans.availability_notification_subscription.subtitle,"Du erhälst eine E-Mail, sobald der Artikel wieder verfügbar ist.",de_DE
mail.trans.availability_notification_subscription.title,Unser Einkaufsteam wurde über deine Anfrage informiert.,de_DE
mail.trans.availability_notification.subtitle,Das Warten hat ein Ende! Du kannst diesen Artikel jetzt in deinen Warenkorb legen.,de_DE
mail.trans.availability_notification.title.part2,wieder verfügbar!,de_DE
mail.trans.availability_notification_unsubscribed.subtitle,"Du wirst keine Benachrichtigung erhalten, wenn der Artikel wieder verfügbar ist.",de_DE
mail.trans.availability_notification_unsubscribed.title.part1,Deine Anfrage zu,de_DE
mail.trans.availability_notification_unsubscribed.title.part2,wurde gelöscht.,de_DE
mail.trans.common.go_to_shop,Zum Shop,de_DE
mail.trans.common.hello_for_first_name,Hallo,de_DE
mail.trans.common.my_account,Mein Konto,de_DE
mail.trans.company_status.title,Der Status deines Unternehmens wurde geändert auf,de_DE
mail.trans.customer_registration.change_info,"Du kannst deine Angaben (Lieferadresse, E-Mail, Passwort usw.) hier ändern: Mein Konto",de_DE
mail.trans.customer_registration.confirmation_link,Bestätigen Sie Ihre E-Mail-Adresse,de_DE
mail.trans.customerRegistration.confirmationLink,Bestätigen Sie Ihre E-Mail-Adresse,de_DE
mail.trans.customer_registration.registration_success,Die Registrierung im Spryker Shop war erfolgreich!,de_DE
mail.trans.customer_registration.title,Vielen Dank für deine Registrierung im Spryker Shop,de_DE
mail.trans.customer_restored_password_confirmation.title,Dein Passwort wurde erfolgreich geändert,de_DE
mail.trans.customer_restore_password.change_password,Passwort ändern,de_DE
mail.trans.customer_restore_password.subtitle,"Es wurde ein neues Passwort für dein Spryker Shop-Konto angefordert. Wenn du es nicht warst, kannst du diese E-Mail ignorieren. Wenn du es warst, klicke bitte den Knopf unten an:",de_DE
mail.trans.customer_restore_password.title,Neues Passwort für dein Spryker Shop-Konto,de_DE
mail.trans.footer.contact_email_address,info@spryker.com,de_DE
mail.trans.footer.for_more_information,"Nähere Informationen zum Widerrufsrecht und den AGB erhältst du, indem du oben auf den Namen des Verkäufers klickst. Hast du noch Fragen? Dann findest du in unserem Service-Bereich bestimmt die passenden Antworten.",de_DE
mail.trans.footer.if_you_have_further_questions,"Wenn du weitere Fragen hast, wende dich bitte an unseren Kundenservice unter",de_DE
mail.trans.footer.shop_address,Julie-Wolfthorn-Straße 2,de_DE
mail.trans.footer.shop_city,Berlin,de_DE
mail.trans.footer.shop_name,Spryker Systems GmbH,de_DE
mail.trans.footer.shop_phone,+49 (0) 30 208 498 351,de_DE
mail.trans.footer.shopping_experience,Wir freuen uns auf deinen nächsten Besuch!,de_DE
mail.trans.footer.shop_zip_code,10115,de_DE
mail.trans.footer.your_team,Dein myWorld.com Team,de_DE
mail.trans.gift_card_delivery.subtitle,Dein Geschenkgutschein-Code lautet,de_DE
mail.trans.gift_card_delivery.title,Hallo! Vielen Dank für den Kauf eines Geschenkgutscheins in unserem Shop.,de_DE
mail.trans.gift_card_usage.subtitle,Dein Geschenkgutschein-Code lautet,de_DE
mail.trans.gift_card_usage.title,Geschenkgutschein wurde gerade benutzt!,de_DE
mail.trans.header.shop_name,Spryker Shop,de_DE
mail.trans.newsletter_subscribed.subtitle,"Wir werden unser Bestes tun, um dir die relevantesten und aufregendsten Nachrichten und Updates zu liefern.",de_DE
mail.trans.newsletter_subscribed.title,"Wir freuen uns, dass du dich für unseren Newsletter angemeldet hast.",de_DE
mail.trans.newsletter_unsubscribed.subtitle,"Deine E-Mail-Adresse wurde vom Spryker Shop Newsletter abgemeldet, aber du kannst dein Abo jederzeit in deinem Konto verwalten.",de_DE
mail.trans.newsletter_unsubscribed.title,"Es ist schade, dass du gehst...",de_DE
mail.trans.order.billing_address,Rechnungsadresse,de_DE
mail.trans.order_confirmation.subtitle,"sobald dein Paket auf dem Weg ist, erhältst du von uns eine gesonderte Versandbestätigung per E-Mail. Im Falle von Teillieferungen erhältst du für jede Lieferung eine separate Verständigung. Um deine Bestellung anzusehen, besuche bitte den Bereich 'Meine Bestellungen' auf myWorld.com.",de_DE
mail.trans.order_confirmation.title,Vielen Dank für deine Bestellung!,de_DE
mail.trans.order.delivery_address,Lieferadresse,de_DE
mail.trans.order.delivery_address.company_data,Firmen Daten:,de_DE
mail.trans.order.delivery_method,Versandart,de_DE
mail.trans.order.discounts_total,Gutschein/Rabatt,de_DE
mail.trans.order.grand_total,Summe Bestellung inkl. USt.,de_DE
mail.trans.order_in_processing.title,Neue Bestellung gerade aufgegeben,de_DE
mail.trans.order.order_date,Bestelldatum,de_DE
mail.trans.order.order_details,Bestellung,de_DE
mail.trans.order.order_reference,Bestellnummer,de_DE
mail.trans.order.payment_method,Zahlungsart,de_DE
mail.trans.order.quantity,Anzahl,de_DE
mail.trans.order.requested_delivery_date,Gewünschtes Lieferdatum,de_DE
mail.trans.order.shipment_costs_total,Versand inkl. USt.,de_DE
mail.trans.order.shipment_for_number.part1,Lieferung,de_DE
mail.trans.order.shipment_for_number.part2,von,de_DE
mail.trans.order_shipped.title,Deine Bestellung ist unterwegs!,de_DE
mail.trans.order.stock_name,Verkauft von:,de_DE
mail.trans.order.subtotal,Zwischensumme inkl. USt.,de_DE
mail.trans.order.taxes,Steuern,de_DE
mail.trans.order.tracking_code,Lieferung verfolgen,de_DE
mail.trans.restore_password.change_password,Passwort ändern,de_DE
mail.trans.restore_password.subtitle,"Es wurde ein neues Passwort für dein Spryker Shop-Konto angefordert. Wenn du es nicht warst, kannst du diese E-Mail ignorieren. Wenn du es warst, klicke bitte den Knopf unten an:",de_DE
mail.trans.restore_password.title,Neues Passwort für dein Spryker Back Office-Konto,de_DE
mail.trans.shipping_confirmation.subtitle,"wir möchten dich darüber informieren, dass deine Bestellung oder Teile deiner Bestellung versandt worden sind. Im Falle von Teillieferungen erhältst du für jede Lieferung eine separate Verständigung. Sobald der Verkäufer die Rechnung zur Verfügung gestellt hat, findest du sie in deinem Kundenkonto unter 'Meine Bestellungen'.",de_DE
mail.trans.shipping_confirmation.title,Deine Bestellung ist auf dem Weg zu dir,de_DE
measurement_units.item.name,Stück,de_DE
measurement_units.new-price,Neuer Preis,de_DE
measurement_units.recommendation.between-units-info,Deine gewählte Anzahl liegt zwischen 2 Basiseinheiten,de_DE
measurement_units.recommendation.max-violation,Maximale Mengenanforderungen für das Produkt sind nicht erfüllt,de_DE
measurement_units.recommendation.min-violation,Minimale Mengenanforderungen für das Produkt sind nicht erfüllt,de_DE
measurement_units.recommendation.suggestion,Was würdest du gerne hinzufügen? ,de_DE
measurement_units.standard.area.acre.name,Acre,de_DE
measurement_units.standard.area.ares.name,Sind,de_DE
measurement_units.standard.area.hect.name,Hektar,de_DE
measurement_units.standard.area.scmt.name,Quadratischer Zentimeter,de_DE
measurement_units.standard.area.smet.name,Quadratmeter,de_DE
measurement_units.standard.area.smil.name,Quadratischer Millimeter,de_DE
measurement_units.standard.area.sqfo.name,Quadratfuß,de_DE
measurement_units.standard.area.sqin.name,Quadratzoll,de_DE
measurement_units.standard.area.sqki.name,Quadratkilometer,de_DE
measurement_units.standard.area.sqmi.name,Quadratmeile,de_DE
measurement_units.standard.area.sqya.name,Platz Hof,de_DE
measurement_units.standard.barl.name,Fass,de_DE
measurement_units.standard.bcuf.name,Milliarden Kubikfuß,de_DE
measurement_units.standard.bdft.name,Board Füße,de_DE
measurement_units.standard.busl.name,Scheffel,de_DE
measurement_units.standard.cbme.name,Kubikmeter,de_DE
measurement_units.standard.celi.name,Zentiliter,de_DE
measurement_units.standard.dgeu.name,Diesel-Gallonenäquivalent,de_DE
measurement_units.standard.gbga.name,GB Gallone,de_DE
measurement_units.standard.gbpi.name,GB Pint,de_DE
measurement_units.standard.gbqa.name,GB Quart,de_DE
measurement_units.standard.ggeu.name,Benzin Gallonenäquivalent,de_DE
measurement_units.standard.length.cmet.name,Zentimeter,de_DE
measurement_units.standard.length.foot.name,Fuß,de_DE
measurement_units.standard.length.inch.name,Zoll,de_DE
measurement_units.standard.length.kmet.name,Kilometer,de_DE
measurement_units.standard.length.metr.name,Meter,de_DE
