category_key,parent_category_key,name.de_DE,name.en_US,meta_title.de_DE,meta_title.en_US,meta_description.de_DE,meta_description.en_US,meta_keywords.de_DE,meta_keywords.en_US,is_active,is_in_menu,is_clickable,is_searchable,is_root,is_main,node_order,template_name,category_image_name.en_US,category_image_name.de_DE
picnic_blankets,garden_pillows_and_blakets,"Picnic Blankets","Picnic Blankets","Picnic Blankets","Picnic Blankets","Picnic Blankets","Picnic Blankets","Picnic Blankets","Picnic Blankets",1,1,1,1,0,1,90,"Catalog (default)",,
garden_storage_boxes,garden_furnishing,"Garden Storage Boxes","Garden Storage Boxes","Garden Storage Boxes","Garden Storage Boxes","Garden Storage Boxes","Garden Storage Boxes","Garden Storage Boxes","Garden Storage Boxes",1,1,1,1,0,1,90,"Catalog (default)",,
hammocks,garden_furnishing,Hammocks,Hammocks,Hammocks,Hammocks,Hammocks,Hammocks,Hammocks,Hammocks,1,1,1,1,0,1,90,"Catalog (default)",,
rotary_clotheslines,garden_furnishing,"Rotary Clotheslines","Rotary Clotheslines","Rotary Clotheslines","Rotary Clotheslines","Rotary Clotheslines","Rotary Clotheslines","Rotary Clotheslines","Rotary Clotheslines",1,1,1,1,0,1,90,"Catalog (default)",,
sun_protection,garden_furnishing,"Sun Protection","Sun Protection","Sun Protection","Sun Protection","Sun Protection","Sun Protection","Sun Protection","Sun Protection",1,1,1,1,0,1,90,"Catalog (default)",,
awnings,sun_protection,Awnings,Awnings,Awnings,Awnings,Awnings,Awnings,Awnings,Awnings,1,1,1,1,0,1,90,"Catalog (default)",,
parasols_and_stands,sun_protection,"Parasols & Stands","Parasols & Stands","Parasols & Stands","Parasols & Stands","Parasols & Stands","Parasols & Stands","Parasols & Stands","Parasols & Stands",1,1,1,1,0,1,90,"Catalog (default)",,
shade_sails,sun_protection,"Shade Sails","Shade Sails","Shade Sails","Shade Sails","Shade Sails","Shade Sails","Shade Sails","Shade Sails",1,1,1,1,0,1,90,"Catalog (default)",,
tents_and_pavilions,sun_protection,"Tents & Pavilions","Tents & Pavilions","Tents & Pavilions","Tents & Pavilions","Tents & Pavilions","Tents & Pavilions","Tents & Pavilions","Tents & Pavilions",1,1,1,1,0,1,90,"Catalog (default)",,
garden_sheds_and_roofings,garden,"Garden Sheds & Roofings","Garden Sheds & Roofings","Garden Sheds & Roofings","Garden Sheds & Roofings","Garden Sheds & Roofings","Garden Sheds & Roofings","Garden Sheds & Roofings","Garden Sheds & Roofings",1,1,1,1,0,1,90,"Catalog (default)",,
carports_and_garages,garden_sheds_and_roofings,"Carports & Garages","Carports & Garages","Carports & Garages","Carports & Garages","Carports & Garages","Carports & Garages","Carports & Garages","Carports & Garages",1,1,1,1,0,1,90,"Catalog (default)",,
garden_sheds,garden_sheds_and_roofings,"Garden Sheds","Garden Sheds","Garden Sheds","Garden Sheds","Garden Sheds","Garden Sheds","Garden Sheds","Garden Sheds",1,1,1,1,0,1,90,"Catalog (default)",,
greenhouses,garden_sheds_and_roofings,Greenhouses,Greenhouses,Greenhouses,Greenhouses,Greenhouses,Greenhouses,Greenhouses,Greenhouses,1,1,1,1,0,1,90,"Catalog (default)",,
roofings,garden_sheds_and_roofings,Roofings,Roofings,Roofings,Roofings,Roofings,Roofings,Roofings,Roofings,1,1,1,1,0,1,90,"Catalog (default)",,
garden_tools_and_machines,garden,"Garden Tools & Machines","Garden Tools & Machines","Garden Tools & Machines","Garden Tools & Machines","Garden Tools & Machines","Garden Tools & Machines","Garden Tools & Machines","Garden Tools & Machines",1,1,1,1,0,1,90,"Catalog (default)",,
forestry_tools_and_machines,garden_tools_and_machines,"Forestry Tools & Machines","Forestry Tools & Machines","Forestry Tools & Machines","Forestry Tools & Machines","Forestry Tools & Machines","Forestry Tools & Machines","Forestry Tools & Machines","Forestry Tools & Machines",1,1,1,1,0,1,90,"Catalog (default)",,
garden_shears,garden_tools_and_machines,"Garden Shears","Garden Shears","Garden Shears","Garden Shears","Garden Shears","Garden Shears","Garden Shears","Garden Shears",1,1,1,1,0,1,90,"Catalog (default)",,
garden_tool_sets,garden_tools_and_machines,"Garden Tool Sets","Garden Tool Sets","Garden Tool Sets","Garden Tool Sets","Garden Tool Sets","Garden Tool Sets","Garden Tool Sets","Garden Tool Sets",1,1,1,1,0,1,90,"Catalog (default)",,
lawn_care,garden_tools_and_machines,"Lawn Care","Lawn Care","Lawn Care","Lawn Care","Lawn Care","Lawn Care","Lawn Care","Lawn Care",1,1,1,1,0,1,90,"Catalog (default)",,
lawn_tractor,lawn_care,"Lawn Tractor","Lawn Tractor","Lawn Tractor","Lawn Tractor","Lawn Tractor","Lawn Tractor","Lawn Tractor","Lawn Tractor",1,1,1,1,0,1,90,"Catalog (default)",,
lawn_trimmers_and_scythes,lawn_care,"Lawn Trimmers & Scythes","Lawn Trimmers & Scythes","Lawn Trimmers & Scythes","Lawn Trimmers & Scythes","Lawn Trimmers & Scythes","Lawn Trimmers & Scythes","Lawn Trimmers & Scythes","Lawn Trimmers & Scythes",1,1,1,1,0,1,90,"Catalog (default)",,
lawnmowers,lawn_care,Lawnmowers,Lawnmowers,Lawnmowers,Lawnmowers,Lawnmowers,Lawnmowers,Lawnmowers,Lawnmowers,1,1,1,1,0,1,90,"Catalog (default)",,
spreaders,lawn_care,Spreaders,Spreaders,Spreaders,Spreaders,Spreaders,Spreaders,Spreaders,Spreaders,1,1,1,1,0,1,90,"Catalog (default)",,
multifunctional_garden_tools,garden_tools_and_machines,"Multifunctional Garden Tools","Multifunctional Garden Tools","Multifunctional Garden Tools","Multifunctional Garden Tools","Multifunctional Garden Tools","Multifunctional Garden Tools","Multifunctional Garden Tools","Multifunctional Garden Tools",1,1,1,1,0,1,90,"Catalog (default)",,
outdoor_floor_cleaning,garden_tools_and_machines,"Outdoor Floor Cleaning","Outdoor Floor Cleaning","Outdoor Floor Cleaning","Outdoor Floor Cleaning","Outdoor Floor Cleaning","Outdoor Floor Cleaning","Outdoor Floor Cleaning","Outdoor Floor Cleaning",1,1,1,1,0,1,90,"Catalog (default)",,
leaf_vacuums_and_leaf_blowers,outdoor_floor_cleaning,"Leaf Vacuums & Leaf Blowers","Leaf Vacuums & Leaf Blowers","Leaf Vacuums & Leaf Blowers","Leaf Vacuums & Leaf Blowers","Leaf Vacuums & Leaf Blowers","Leaf Vacuums & Leaf Blowers","Leaf Vacuums & Leaf Blowers","Leaf Vacuums & Leaf Blowers",1,1,1,1,0,1,90,"Catalog (default)",,
sweepers,outdoor_floor_cleaning,Sweepers,Sweepers,Sweepers,Sweepers,Sweepers,Sweepers,Sweepers,Sweepers,1,1,1,1,0,1,90,"Catalog (default)",,
snow_clearance,garden_tools_and_machines,"Snow Clearance","Snow Clearance","Snow Clearance","Snow Clearance","Snow Clearance","Snow Clearance","Snow Clearance","Snow Clearance",1,1,1,1,0,1,90,"Catalog (default)",,
gritting_salt,snow_clearance,"Gritting Salt","Gritting Salt","Gritting Salt","Gritting Salt","Gritting Salt","Gritting Salt","Gritting Salt","Gritting Salt",1,1,1,1,0,1,90,"Catalog (default)",,
snow_shovels,snow_clearance,"Snow Shovels","Snow Shovels","Snow Shovels","Snow Shovels","Snow Shovels","Snow Shovels","Snow Shovels","Snow Shovels",1,1,1,1,0,1,90,"Catalog (default)",,
snow_sweepers,snow_clearance,"Snow Sweepers","Snow Sweepers","Snow Sweepers","Snow Sweepers","Snow Sweepers","Snow Sweepers","Snow Sweepers","Snow Sweepers",1,1,1,1,0,1,90,"Catalog (default)",,
snowblowers_and_throwers,snow_clearance,"Snowblowers & Throwers","Snowblowers & Throwers","Snowblowers & Throwers","Snowblowers & Throwers","Snowblowers & Throwers","Snowblowers & Throwers","Snowblowers & Throwers","Snowblowers & Throwers",1,1,1,1,0,1,90,"Catalog (default)",,
soil_tillage,garden_tools_and_machines,"Soil Tillage","Soil Tillage","Soil Tillage","Soil Tillage","Soil Tillage","Soil Tillage","Soil Tillage","Soil Tillage",1,1,1,1,0,1,90,"Catalog (default)",,
hoes,soil_tillage,Hoes,Hoes,Hoes,Hoes,Hoes,Hoes,Hoes,Hoes,1,1,1,1,0,1,90,"Catalog (default)",,
rakes_and_forks,soil_tillage,"Rakes & Forks","Rakes & Forks","Rakes & Forks","Rakes & Forks","Rakes & Forks","Rakes & Forks","Rakes & Forks","Rakes & Forks",1,1,1,1,0,1,90,"Catalog (default)",,
scarifiers_and_lawn_aerators,soil_tillage,"Scarifiers & Lawn Aerators","Scarifiers & Lawn Aerators","Scarifiers & Lawn Aerators","Scarifiers & Lawn Aerators","Scarifiers & Lawn Aerators","Scarifiers & Lawn Aerators","Scarifiers & Lawn Aerators","Scarifiers & Lawn Aerators",1,1,1,1,0,1,90,"Catalog (default)",,
shovels_and_spades,soil_tillage,"Shovels & Spades","Shovels & Spades","Shovels & Spades","Shovels & Spades","Shovels & Spades","Shovels & Spades","Shovels & Spades","Shovels & Spades",1,1,1,1,0,1,90,"Catalog (default)",,
transport_aids,garden_tools_and_machines,"Transport Aids","Transport Aids","Transport Aids","Transport Aids","Transport Aids","Transport Aids","Transport Aids","Transport Aids",1,1,1,1,0,1,90,"Catalog (default)",,
weed_removal,garden_tools_and_machines,"Weed Removal","Weed Removal","Weed Removal","Weed Removal","Weed Removal","Weed Removal","Weed Removal","Weed Removal",1,1,1,1,0,1,90,"Catalog (default)",,
garden_water_features,garden,"Garden Water Features","Garden Water Features","Garden Water Features","Garden Water Features","Garden Water Features","Garden Water Features","Garden Water Features","Garden Water Features",1,1,1,1,0,1,90,"Catalog (default)",,
garden_shower,garden_water_features,"Garden Shower","Garden Shower","Garden Shower","Garden Shower","Garden Shower","Garden Shower","Garden Shower","Garden Shower",1,1,1,1,0,1,90,"Catalog (default)",,
high_pressure_cleaners,garden_water_features,"High-Pressure Cleaners","High-Pressure Cleaners","High-Pressure Cleaners","High-Pressure Cleaners","High-Pressure Cleaners","High-Pressure Cleaners","High-Pressure Cleaners","High-Pressure Cleaners",1,1,1,1,0,1,90,"Catalog (default)",,
irrigation,garden_water_features,Irrigation,Irrigation,Irrigation,Irrigation,Irrigation,Irrigation,Irrigation,Irrigation,1,1,1,1,0,1,90,"Catalog (default)",,
automatic_irrigation_systems,irrigation,"Automatic Irrigation Systems","Automatic Irrigation Systems","Automatic Irrigation Systems","Automatic Irrigation Systems","Automatic Irrigation Systems","Automatic Irrigation Systems","Automatic Irrigation Systems","Automatic Irrigation Systems",1,1,1,1,0,1,90,"Catalog (default)",,
automatic_irrigation_accessories,automatic_irrigation_systems,"Automatic Irrigation Accessories","Automatic Irrigation Accessories","Automatic Irrigation Accessories","Automatic Irrigation Accessories","Automatic Irrigation Accessories","Automatic Irrigation Accessories","Automatic Irrigation Accessories","Automatic Irrigation Accessories",1,1,1,1,0,1,90,"Catalog (default)",,
compressors,automatic_irrigation_systems,Compressors,Compressors,Compressors,Compressors,Compressors,Compressors,Compressors,Compressors,1,1,1,1,0,1,90,"Catalog (default)",,
drip_irrigation,automatic_irrigation_systems,"Drip Irrigation","Drip Irrigation","Drip Irrigation","Drip Irrigation","Drip Irrigation","Drip Irrigation","Drip Irrigation","Drip Irrigation",1,1,1,1,0,1,90,"Catalog (default)",,
pipelines,automatic_irrigation_systems,Pipelines,Pipelines,Pipelines,Pipelines,Pipelines,Pipelines,Pipelines,Pipelines,1,1,1,1,0,1,90,"Catalog (default)",,
water_pumps,automatic_irrigation_systems,"Water Pumps","Water Pumps","Water Pumps","Water Pumps","Water Pumps","Water Pumps","Water Pumps","Water Pumps",1,1,1,1,0,1,90,"Catalog (default)",,
water_sprinklers,automatic_irrigation_systems,"Water Sprinklers","Water Sprinklers","Water Sprinklers","Water Sprinklers","Water Sprinklers","Water Sprinklers","Water Sprinklers","Water Sprinklers",1,1,1,1,0,1,90,"Catalog (default)",,
garden_hoses_and_accessories,irrigation,"Garden Hoses & Accessories","Garden Hoses & Accessories","Garden Hoses & Accessories","Garden Hoses & Accessories","Garden Hoses & Accessories","Garden Hoses & Accessories","Garden Hoses & Accessories","Garden Hoses & Accessories",1,1,1,1,0,1,90,"Catalog (default)",,
garden_hose_connections,garden_hoses_and_accessories,"Garden Hose Connections","Garden Hose Connections","Garden Hose Connections","Garden Hose Connections","Garden Hose Connections","Garden Hose Connections","Garden Hose Connections","Garden Hose Connections",1,1,1,1,0,1,90,"Catalog (default)",,
garden_hose_holders,garden_hoses_and_accessories,"Garden Hose Holders","Garden Hose Holders","Garden Hose Holders","Garden Hose Holders","Garden Hose Holders","Garden Hose Holders","Garden Hose Holders","Garden Hose Holders",1,1,1,1,0,1,90,"Catalog (default)",,
garden_hose_nozzles,garden_hoses_and_accessories,"Garden Hose Nozzles","Garden Hose Nozzles","Garden Hose Nozzles","Garden Hose Nozzles","Garden Hose Nozzles","Garden Hose Nozzles","Garden Hose Nozzles","Garden Hose Nozzles",1,1,1,1,0,1,90,"Catalog (default)",,
garden_hose_reels,garden_hoses_and_accessories,"Garden Hose Reels","Garden Hose Reels","Garden Hose Reels","Garden Hose Reels","Garden Hose Reels","Garden Hose Reels","Garden Hose Reels","Garden Hose Reels",1,1,1,1,0,1,90,"Catalog (default)",,
garden_hoses,garden_hoses_and_accessories,"Garden Hoses","Garden Hoses","Garden Hoses","Garden Hoses","Garden Hoses","Garden Hoses","Garden Hoses","Garden Hoses",1,1,1,1,0,1,90,"Catalog (default)",,
sprayers,irrigation,Sprayers,Sprayers,Sprayers,Sprayers,Sprayers,Sprayers,Sprayers,Sprayers,1,1,1,1,0,1,90,"Catalog (default)",,
water_butts,irrigation,"Water Butts","Water Butts","Water Butts","Water Butts","Water Butts","Water Butts","Water Butts","Water Butts",1,1,1,1,0,1,90,"Catalog (default)",,
watering_cans,irrigation,"Watering Cans","Watering Cans","Watering Cans","Watering Cans","Watering Cans","Watering Cans","Watering Cans","Watering Cans",1,1,1,1,0,1,90,"Catalog (default)",,
ponds_and_wells,garden_water_features,"Ponds & Wells","Ponds & Wells","Ponds & Wells","Ponds & Wells","Ponds & Wells","Ponds & Wells","Ponds & Wells","Ponds & Wells",1,1,1,1,0,1,90,"Catalog (default)",,
basins_and_liners,ponds_and_wells,"Basins & Liners","Basins & Liners","Basins & Liners","Basins & Liners","Basins & Liners","Basins & Liners","Basins & Liners","Basins & Liners",1,1,1,1,0,1,90,"Catalog (default)",,
cleaning_and_maintenance,ponds_and_wells,"Cleaning & Maintenance","Cleaning & Maintenance","Cleaning & Maintenance","Cleaning & Maintenance","Cleaning & Maintenance","Cleaning & Maintenance","Cleaning & Maintenance","Cleaning & Maintenance",1,1,1,1,0,1,90,"Catalog (default)",,
decorations_and_ornaments,ponds_and_wells,"Decorations & Ornaments","Decorations & Ornaments","Decorations & Ornaments","Decorations & Ornaments","Decorations & Ornaments","Decorations & Ornaments","Decorations & Ornaments","Decorations & Ornaments",1,1,1,1,0,1,90,"Catalog (default)",,
plants_and_plant_care,ponds_and_wells,"Plants & Plant Care","Plants & Plant Care","Plants & Plant Care","Plants & Plant Care","Plants & Plant Care","Plants & Plant Care","Plants & Plant Care","Plants & Plant Care",1,1,1,1,0,1,90,"Catalog (default)",,
watering_and_aeration,ponds_and_wells,"Watering & Aeration","Watering & Aeration","Watering & Aeration","Watering & Aeration","Watering & Aeration","Watering & Aeration","Watering & Aeration","Watering & Aeration",1,1,1,1,0,1,90,"Catalog (default)",,
pools_and_hot_tubs,garden_water_features,"Pools & Hot Tubs","Pools & Hot Tubs","Pools & Hot Tubs","Pools & Hot Tubs","Pools & Hot Tubs","Pools & Hot Tubs","Pools & Hot Tubs","Pools & Hot Tubs",1,1,1,1,0,1,90,"Catalog (default)",,
hot_tubs,pools_and_hot_tubs,"Hot Tubs","Hot Tubs","Hot Tubs","Hot Tubs","Hot Tubs","Hot Tubs","Hot Tubs","Hot Tubs",1,1,1,1,0,1,90,"Catalog (default)",,
pool_maintenance_supplies,pools_and_hot_tubs,"Pool Maintenance Supplies","Pool Maintenance Supplies","Pool Maintenance Supplies","Pool Maintenance Supplies","Pool Maintenance Supplies","Pool Maintenance Supplies","Pool Maintenance Supplies","Pool Maintenance Supplies",1,1,1,1,0,1,90,"Catalog (default)",,
pools,pools_and_hot_tubs,Pools,Pools,Pools,Pools,Pools,Pools,Pools,Pools,1,1,1,1,0,1,90,"Catalog (default)",,
grills,garden,Grills,Grills,Grills,Grills,Grills,Grills,Grills,Grills,1,1,1,1,0,1,90,"Catalog (default)",,
plants_and_accessories,garden,"Plants & Accessories","Plants & Accessories","Plants & Accessories","Plants & Accessories","Plants & Accessories","Plants & Accessories","Plants & Accessories","Plants & Accessories",1,1,1,1,0,1,90,"Catalog (default)",,
climbing_and_growth_support,plants_and_accessories,"Climbing & Growth Support","Climbing & Growth Support","Climbing & Growth Support","Climbing & Growth Support","Climbing & Growth Support","Climbing & Growth Support","Climbing & Growth Support","Climbing & Growth Support",1,1,1,1,0,1,90,"Catalog (default)",,
cold_frames_and_raised_beds,plants_and_accessories,"Cold Frames & Raised Beds","Cold Frames & Raised Beds","Cold Frames & Raised Beds","Cold Frames & Raised Beds","Cold Frames & Raised Beds","Cold Frames & Raised Beds","Cold Frames & Raised Beds","Cold Frames & Raised Beds",1,1,1,1,0,1,90,"Catalog (default)",,
garden_waste_disposal,plants_and_accessories,"Garden Waste Disposal","Garden Waste Disposal","Garden Waste Disposal","Garden Waste Disposal","Garden Waste Disposal","Garden Waste Disposal","Garden Waste Disposal","Garden Waste Disposal",1,1,1,1,0,1,90,"Catalog (default)",,
plant_care,plants_and_accessories,"Plant Care","Plant Care","Plant Care","Plant Care","Plant Care","Plant Care","Plant Care","Plant Care",1,1,1,1,0,1,90,"Catalog (default)",,
composting,plant_care,Composting,Composting,Composting,Composting,Composting,Composting,Composting,Composting,1,1,1,1,0,1,90,"Catalog (default)",,
fertilisers,plant_care,Fertilisers,Fertilisers,Fertilisers,Fertilisers,Fertilisers,Fertilisers,Fertilisers,Fertilisers,1,1,1,1,0,1,90,"Catalog (default)",,
pest_control,plant_care,"Pest Control","Pest Control","Pest Control","Pest Control","Pest Control","Pest Control","Pest Control","Pest Control",1,1,1,1,0,1,90,"Catalog (default)",,
soil,plant_care,Soil,Soil,Soil,Soil,Soil,Soil,Soil,Soil,1,1,1,1,0,1,90,"Catalog (default)",,
